paper,conf,year,status
121639,8,2014,rejected
121640,8,2014,rejected
121643,8,2014,rejected
121646,8,2014,rejected
121647,8,2014,rejected
121648,8,2014,accepted
121649,8,2014,accepted
121650,8,2014,accepted
121651,8,2014,rejected
121654,8,2014,accepted
121655,8,2014,rejected
121656,8,2014,accepted
121657,8,2014,rejected
121658,8,2014,accepted
121659,8,2014,accepted
121660,8,2014,accepted
121661,8,2014,accepted
121663,8,2014,accepted
121664,8,2014,accepted
121665,8,2014,accepted
121666,8,2014,rejected
121670,8,2014,rejected
121671,8,2014,accepted
121672,8,2014,accepted
121673,8,2014,accepted
121674,8,2014,accepted
121675,8,2014,rejected
121677,8,2014,accepted
121679,8,2014,accepted
121680,8,2014,accepted
121682,8,2014,accepted
121683,8,2014,accepted
121684,8,2014,rejected
121685,8,2014,rejected
121687,8,2014,rejected
121688,8,2014,rejected
121690,8,2014,accepted
121691,8,2014,accepted
121695,8,2014,accepted
121696,8,2014,accepted
121698,8,2014,rejected
121699,8,2014,accepted
121700,8,2014,accepted
121702,8,2014,accepted
121703,8,2014,accepted
121704,8,2014,rejected
121705,8,2014,accepted
121706,8,2014,accepted
121707,8,2014,accepted
121708,8,2014,accepted
121709,8,2014,accepted
121724,8,2014,accepted
121726,8,2014,accepted
121735,8,2014,accepted
121749,8,2014,rejected
121750,8,2014,accepted
121751,8,2014,rejected
121764,8,2014,rejected
121765,8,2014,rejected
121775,8,2014,rejected
121785,8,2014,accepted
121801,8,2014,rejected
121802,8,2014,rejected
121809,8,2014,accepted
121810,8,2014,rejected
121819,8,2014,rejected
121825,8,2014,rejected
121827,8,2014,accepted
121835,8,2014,rejected
121836,8,2014,accepted
121844,8,2014,rejected
121872,8,2014,accepted
121932,8,2014,accepted
121968,8,2014,accepted
132694,9,2015,rejected
133296,9,2015,rejected
133797,9,2015,accepted
133801,9,2015,accepted
133859,9,2015,rejected
133949,9,2015,rejected
133992,9,2015,accepted
134040,9,2015,accepted
134258,9,2015,accepted
134351,9,2015,accepted
134358,9,2015,accepted
134374,9,2015,accepted
134376,9,2015,accepted
134377,9,2015,accepted
134378,9,2015,accepted
134386,9,2015,accepted
134402,9,2015,rejected
134403,9,2015,accepted
134419,9,2015,accepted
134420,9,2015,accepted
134421,9,2015,accepted
134431,9,2015,rejected
134433,9,2015,rejected
134437,9,2015,accepted
134438,9,2015,accepted
134445,9,2015,accepted
134446,9,2015,accepted
134449,9,2015,rejected
134484,9,2015,accepted
134499,9,2015,accepted
134501,9,2015,rejected
134505,9,2015,rejected
134509,9,2015,rejected
134511,9,2015,rejected
134513,9,2015,rejected
134515,9,2015,accepted
134519,9,2015,rejected
134523,9,2015,accepted
134536,9,2015,rejected
134538,9,2015,rejected
134539,9,2015,accepted
134540,9,2015,accepted
134541,9,2015,accepted
134544,9,2015,accepted
134556,9,2015,accepted
134566,9,2015,accepted
134585,9,2015,accepted
134591,9,2015,accepted
134605,9,2015,accepted
134606,9,2015,rejected
134607,9,2015,accepted
134608,9,2015,accepted
134609,9,2015,rejected
134612,9,2015,accepted
134616,9,2015,accepted
134620,9,2015,accepted
134627,9,2015,accepted
134647,9,2015,accepted
134658,9,2015,accepted
134689,9,2015,accepted
134690,9,2015,rejected
134707,9,2015,accepted
135326,9,2015,rejected
135368,9,2015,accepted
135419,9,2015,rejected
135438,9,2015,accepted
135562,9,2015,accepted
137132,9,2015,accepted
137169,9,2015,accepted
137257,9,2015,accepted
137262,9,2015,accepted
137270,9,2015,accepted
137273,9,2015,rejected
137274,9,2015,accepted
137283,9,2015,rejected
137284,9,2015,accepted
137285,9,2015,rejected
137287,9,2015,rejected
137292,9,2015,accepted
137294,9,2015,accepted
137295,9,2015,accepted
137305,9,2015,accepted
137306,9,2015,accepted
137311,9,2015,rejected
137312,9,2015,rejected
137313,9,2015,rejected
137319,9,2015,accepted
137320,9,2015,accepted
137322,9,2015,rejected
137324,9,2015,accepted
137331,9,2015,accepted
137332,9,2015,accepted
137335,9,2015,accepted
137337,9,2015,accepted
137338,9,2015,accepted
137339,9,2015,accepted
137342,9,2015,accepted
137354,9,2015,accepted
137357,9,2015,accepted
137358,9,2015,accepted
137374,9,2015,rejected
137382,9,2015,accepted
137383,9,2015,accepted
137386,9,2015,accepted
137387,9,2015,rejected
137388,9,2015,accepted
137389,9,2015,accepted
137390,9,2015,accepted
137391,9,2015,accepted
137393,9,2015,accepted
137394,9,2015,accepted
137397,9,2015,accepted
137398,9,2015,accepted
137400,9,2015,rejected
137403,9,2015,accepted
137407,9,2015,accepted
137408,9,2015,accepted
137410,9,2015,accepted
137411,9,2015,accepted
137413,9,2015,accepted
137414,9,2015,accepted
137415,9,2015,accepted
137417,9,2015,accepted
137419,9,2015,accepted
137420,9,2015,rejected
137422,9,2015,accepted
137425,9,2015,accepted
137427,9,2015,accepted
137428,9,2015,accepted
137429,9,2015,accepted
137430,9,2015,accepted
137431,9,2015,accepted
137432,9,2015,accepted
137433,9,2015,accepted
137434,9,2015,accepted
137436,9,2015,accepted
137437,9,2015,accepted
137438,9,2015,rejected
137439,9,2015,accepted
137442,9,2015,accepted
137446,9,2015,accepted
137448,9,2015,accepted
137449,9,2015,rejected
137450,9,2015,accepted
137451,9,2015,rejected
137452,9,2015,rejected
137453,9,2015,accepted
137454,9,2015,accepted
137455,9,2015,rejected
137456,9,2015,accepted
137458,9,2015,accepted
137459,9,2015,rejected
137461,9,2015,accepted
137462,9,2015,rejected
137463,9,2015,rejected
137464,9,2015,accepted
137465,9,2015,accepted
137468,9,2015,accepted
137469,9,2015,rejected
137470,9,2015,accepted
137472,9,2015,rejected
137475,9,2015,accepted
137476,9,2015,accepted
137477,9,2015,rejected
137481,9,2015,accepted
137483,9,2015,accepted
137485,9,2015,rejected
137486,9,2015,accepted
137487,9,2015,accepted
137488,9,2015,accepted
137490,9,2015,rejected
137493,9,2015,accepted
137498,9,2015,accepted
137500,9,2015,accepted
137503,9,2015,rejected
137504,9,2015,rejected
137506,9,2015,rejected
137508,9,2015,rejected
137513,9,2015,accepted
137516,9,2015,accepted
137517,9,2015,rejected
137518,9,2015,rejected
137522,9,2015,accepted
137525,9,2015,accepted
137531,9,2015,accepted
137595,9,2015,accepted
137597,9,2015,rejected
137598,9,2015,rejected
137611,9,2015,accepted
1570103915,10,2015,rejected
1570116033,10,2015,rejected
1570142765,10,2015,rejected
1570148463,10,2015,accepted
1570151553,10,2015,accepted
1570153299,10,2015,accepted
1570153915,10,2015,rejected
1570154833,10,2015,accepted
1570154881,10,2015,rejected
1570155331,10,2015,rejected
1570158015,10,2015,rejected
1570158711,10,2015,accepted
1570158951,10,2015,accepted
1570160455,10,2015,rejected
1570160459,10,2015,accepted
1570160515,10,2015,accepted
1570160519,10,2015,accepted
1570161213,10,2015,accepted
1570161747,10,2015,accepted
1570162089,10,2015,rejected
1570162547,10,2015,rejected
1570162837,10,2015,rejected
1570163017,10,2015,accepted
1570163137,10,2015,accepted
1570163151,10,2015,accepted
1570163515,10,2015,accepted
1570163595,10,2015,rejected
1570163599,10,2015,accepted
1570163615,10,2015,rejected
1570163689,10,2015,accepted
1570163711,10,2015,rejected
1570163749,10,2015,accepted
1570163781,10,2015,accepted
1570163791,10,2015,accepted
1570163807,10,2015,rejected
1570163815,10,2015,accepted
1570163819,10,2015,accepted
1570163857,10,2015,accepted
1570163963,10,2015,accepted
1570163993,10,2015,accepted
1570164031,10,2015,accepted
1570164177,10,2015,accepted
1570164227,10,2015,rejected
1570164477,10,2015,accepted
1570164527,10,2015,rejected
1570164595,10,2015,rejected
1570164667,10,2015,rejected
1570164703,10,2015,accepted
1570164825,10,2015,accepted
1570164883,10,2015,rejected
1570164893,10,2015,accepted
1570165025,10,2015,rejected
1570165117,10,2015,rejected
1570165123,10,2015,accepted
1570165141,10,2015,accepted
1570165157,10,2015,rejected
1570165193,10,2015,rejected
1570165195,10,2015,accepted
1570165213,10,2015,accepted
1570165215,10,2015,rejected
1570165239,10,2015,rejected
1570165241,10,2015,accepted
1570165269,10,2015,accepted
1570165321,10,2015,rejected
1570165361,10,2015,rejected
1570165423,10,2015,accepted
1570165505,10,2015,accepted
1570165805,10,2015,rejected
1570169283,10,2015,rejected
1570171149,10,2015,accepted
1570171569,10,2015,rejected
1570171627,10,2015,rejected
1570172025,10,2015,accepted
1570172041,10,2015,rejected
1570172335,10,2015,rejected
1570172433,10,2015,accepted
1570172565,10,2015,rejected
1570172623,10,2015,accepted
1570172683,10,2015,accepted
1570172717,10,2015,rejected
1570172831,10,2015,rejected
1570172833,10,2015,accepted
1570172843,10,2015,rejected
1570179447,11,2015,accepted
1570189415,11,2015,accepted
1570191545,11,2015,accepted
1570192701,11,2015,accepted
1570196545,11,2015,rejected
1570196567,11,2015,rejected
1570196959,11,2015,accepted
1570197151,11,2015,rejected
1570197477,11,2015,rejected
1570203415,11,2015,accepted
1570205747,11,2015,accepted
1570206129,11,2015,accepted
1570206201,11,2015,accepted
1570206425,11,2015,accepted
1570206449,11,2015,accepted
1570206455,11,2015,accepted
1570206511,11,2015,rejected
1570206621,11,2015,accepted
1570206661,11,2015,accepted
1570206671,11,2015,rejected
1570207185,11,2015,rejected
148452,12,2016,accepted
148484,12,2016,rejected
148518,12,2016,accepted
148534,12,2016,accepted
148538,12,2016,accepted
148605,12,2016,accepted
148607,12,2016,rejected
148608,12,2016,accepted
148795,12,2016,accepted
148808,12,2016,accepted
148969,12,2016,accepted
148970,12,2016,accepted
148992,12,2016,accepted
149060,12,2016,rejected
149103,12,2016,accepted
149107,12,2016,accepted
149109,12,2016,accepted
149123,12,2016,accepted
149188,12,2016,accepted
149269,12,2016,accepted
149305,12,2016,rejected
149348,12,2016,accepted
149543,12,2016,rejected
149549,12,2016,rejected
149551,12,2016,accepted
149552,12,2016,accepted
149557,12,2016,accepted
149562,12,2016,rejected
149564,12,2016,accepted
149571,12,2016,accepted
149577,12,2016,rejected
149581,12,2016,accepted
149583,12,2016,accepted
149585,12,2016,accepted
149586,12,2016,accepted
149590,12,2016,rejected
149597,12,2016,accepted
149612,12,2016,accepted
149613,12,2016,rejected
149618,12,2016,rejected
149619,12,2016,rejected
149621,12,2016,accepted
149622,12,2016,accepted
149623,12,2016,accepted
149624,12,2016,accepted
149631,12,2016,accepted
149632,12,2016,rejected
149633,12,2016,rejected
149634,12,2016,rejected
149635,12,2016,accepted
149636,12,2016,rejected
149638,12,2016,rejected
149640,12,2016,rejected
149643,12,2016,accepted
149644,12,2016,accepted
149645,12,2016,accepted
149646,12,2016,accepted
149647,12,2016,rejected
149649,12,2016,accepted
149650,12,2016,rejected
149652,12,2016,accepted
149653,12,2016,rejected
149654,12,2016,accepted
149659,12,2016,rejected
149661,12,2016,accepted
149664,12,2016,accepted
149665,12,2016,rejected
149666,12,2016,accepted
149669,12,2016,accepted
149673,12,2016,rejected
149675,12,2016,accepted
149676,12,2016,accepted
149681,12,2016,rejected
149683,12,2016,rejected
149685,12,2016,accepted
149688,12,2016,accepted
149724,12,2016,rejected
149729,12,2016,accepted
149804,12,2016,accepted
149805,12,2016,accepted
149806,12,2016,rejected
149807,12,2016,accepted
149817,12,2016,accepted
149837,12,2016,accepted
149844,12,2016,accepted
149854,12,2016,rejected
149857,12,2016,accepted
149879,12,2016,rejected
149889,12,2016,accepted
149965,12,2016,rejected
149986,12,2016,accepted
150003,12,2016,accepted
150005,12,2016,accepted
150007,12,2016,rejected
150012,12,2016,rejected
150019,12,2016,accepted
150025,12,2016,accepted
150037,12,2016,accepted
150038,12,2016,rejected
150043,12,2016,accepted
150050,12,2016,rejected
150051,12,2016,accepted
150065,12,2016,accepted
150068,12,2016,accepted
150069,12,2016,accepted
150070,12,2016,accepted
150071,12,2016,accepted
150072,12,2016,accepted
150073,12,2016,rejected
150074,12,2016,accepted
150077,12,2016,rejected
150080,12,2016,rejected
150081,12,2016,rejected
150082,12,2016,accepted
150086,12,2016,accepted
150087,12,2016,accepted
150091,12,2016,accepted
150094,12,2016,accepted
150095,12,2016,accepted
150098,12,2016,accepted
150099,12,2016,rejected
150101,12,2016,accepted
150104,12,2016,accepted
150105,12,2016,rejected
150107,12,2016,rejected
150108,12,2016,accepted
150111,12,2016,rejected
150116,12,2016,accepted
150117,12,2016,accepted
150119,12,2016,rejected
150121,12,2016,accepted
150122,12,2016,accepted
150123,12,2016,accepted
150126,12,2016,accepted
150128,12,2016,rejected
150130,12,2016,accepted
150133,12,2016,accepted
150134,12,2016,accepted
150135,12,2016,rejected
150136,12,2016,rejected
150137,12,2016,accepted
150138,12,2016,accepted
150139,12,2016,accepted
150152,12,2016,accepted
150158,12,2016,rejected
150160,12,2016,accepted
150167,12,2016,accepted
150168,12,2016,accepted
150172,12,2016,accepted
150381,12,2016,rejected
150392,12,2016,rejected
150419,12,2016,accepted
150425,12,2016,accepted
150429,12,2016,rejected
150431,12,2016,rejected
150434,12,2016,accepted
150439,12,2016,accepted
150452,12,2016,rejected
150454,12,2016,rejected
150457,12,2016,accepted
150464,12,2016,rejected
150466,12,2016,rejected
150467,12,2016,accepted
150469,12,2016,accepted
150470,12,2016,accepted
150480,12,2016,accepted
150481,12,2016,accepted
150485,12,2016,rejected
150486,12,2016,rejected
150488,12,2016,rejected
150492,12,2016,accepted
150495,12,2016,accepted
150500,12,2016,rejected
150503,12,2016,rejected
150506,12,2016,rejected
150510,12,2016,accepted
150520,12,2016,rejected
150521,12,2016,rejected
1570264305,13,2016,rejected
1570266846,13,2016,rejected
1570279490,13,2016,rejected
1570279863,13,2016,rejected
1570280496,13,2016,rejected
1570280503,13,2016,accepted
1570280507,13,2016,accepted
1570280653,13,2016,accepted
1570280956,13,2016,rejected
1570281384,13,2016,rejected
1570281399,13,2016,rejected
1570281683,13,2016,rejected
1570281917,13,2016,accepted
1570281979,13,2016,accepted
1570282045,13,2016,accepted
1570282054,13,2016,rejected
1570282110,13,2016,rejected
1570282141,13,2016,accepted
1570282185,13,2016,rejected
1570282203,13,2016,rejected
1570282229,13,2016,rejected
1570282235,13,2016,rejected
1570282295,13,2016,rejected
1570282329,13,2016,rejected
1570282349,13,2016,rejected
1570282597,13,2016,rejected
1570282605,13,2016,accepted
1570282648,13,2016,accepted
1570282670,13,2016,accepted
1570282704,13,2016,rejected
1570282719,13,2016,rejected
1570282724,13,2016,accepted
1570282726,13,2016,accepted
1570282859,13,2016,rejected
1570283452,13,2016,accepted
1570285094,13,2016,accepted
1570285572,13,2016,rejected
1570285669,13,2016,rejected
1570285917,13,2016,accepted
1570285991,13,2016,accepted
1570285998,13,2016,rejected
1570286288,13,2016,rejected
1570286355,13,2016,accepted
1570286719,13,2016,rejected
1570287099,13,2016,rejected
1570287120,13,2016,rejected
1570287214,13,2016,accepted
1570287245,13,2016,rejected
1570287289,13,2016,accepted
1570287291,13,2016,accepted
1570287314,13,2016,accepted
1570287330,13,2016,rejected
1570287340,13,2016,rejected
1570287522,13,2016,accepted
1570287526,13,2016,accepted
1570287530,13,2016,accepted
1570287577,13,2016,rejected
1570287662,13,2016,rejected
1570287677,13,2016,rejected
1570287743,13,2016,accepted
1570287767,13,2016,accepted
1570287768,13,2016,rejected
1570287772,13,2016,rejected
1570287791,13,2016,rejected
1570287799,13,2016,accepted
1570287802,13,2016,rejected
1570287809,13,2016,accepted
1570287816,13,2016,rejected
1570287842,13,2016,rejected
1570287850,13,2016,accepted
1570287851,13,2016,rejected
1570287862,13,2016,accepted
1570287867,13,2016,rejected
1570287869,13,2016,rejected
1570287870,13,2016,accepted
1570287871,13,2016,accepted
1570287875,13,2016,rejected
1570287882,13,2016,rejected
1570288476,13,2016,accepted
1570289597,13,2016,rejected
1570290049,13,2016,rejected
1570290180,13,2016,rejected
1570290312,13,2016,rejected
1570290691,13,2016,rejected
1570290750,13,2016,accepted
1570290762,13,2016,accepted
1570290785,13,2016,accepted
1570290823,13,2016,rejected
1570290922,13,2016,rejected
1570290966,13,2016,accepted
1570290979,13,2016,rejected
1570291023,13,2016,rejected
1570291071,13,2016,rejected
1570291076,13,2016,rejected
1570291080,13,2016,accepted
1570291117,13,2016,rejected
1570291125,13,2016,accepted
1570291141,13,2016,rejected
1570291156,13,2016,accepted
1570291162,13,2016,rejected
1570291169,13,2016,accepted
1570291185,13,2016,accepted
1570291188,13,2016,rejected
1570291200,13,2016,rejected
1570291208,13,2016,rejected
1570291865,13,2016,accepted
1570310177,13,2016,rejected
162248,14,2017,rejected
162329,14,2017,rejected
163263,14,2017,rejected
163298,14,2017,rejected
163314,14,2017,rejected
163315,14,2017,rejected
163316,14,2017,rejected
163317,14,2017,rejected
163318,14,2017,rejected
163320,14,2017,rejected
163324,14,2017,accepted
163693,14,2017,accepted
163701,14,2017,rejected
163773,14,2017,rejected
163777,14,2017,accepted
163778,14,2017,rejected
163779,14,2017,accepted
163782,14,2017,accepted
163783,14,2017,accepted
163786,14,2017,accepted
163787,14,2017,accepted
163788,14,2017,accepted
163793,14,2017,accepted
163795,14,2017,accepted
163803,14,2017,accepted
163809,14,2017,accepted
163812,14,2017,accepted
163817,14,2017,rejected
163823,14,2017,accepted
163827,14,2017,accepted
163828,14,2017,accepted
163832,14,2017,accepted
163846,14,2017,accepted
163847,14,2017,rejected
163848,14,2017,accepted
163849,14,2017,accepted
163850,14,2017,rejected
163852,14,2017,accepted
163854,14,2017,accepted
163856,14,2017,accepted
163857,14,2017,accepted
163861,14,2017,rejected
163862,14,2017,rejected
163863,14,2017,accepted
163864,14,2017,accepted
163866,14,2017,accepted
163871,14,2017,accepted
163872,14,2017,accepted
163873,14,2017,accepted
163878,14,2017,accepted
163880,14,2017,accepted
163894,14,2017,rejected
163895,14,2017,rejected
163898,14,2017,accepted
163901,14,2017,rejected
163904,14,2017,accepted
163906,14,2017,accepted
163907,14,2017,rejected
163910,14,2017,accepted
163912,14,2017,accepted
163915,14,2017,accepted
163916,14,2017,accepted
163917,14,2017,accepted
163922,14,2017,rejected
163925,14,2017,accepted
163926,14,2017,accepted
163927,14,2017,accepted
163928,14,2017,rejected
163929,14,2017,accepted
163931,14,2017,rejected
163932,14,2017,accepted
163933,14,2017,accepted
163934,14,2017,accepted
163937,14,2017,accepted
163940,14,2017,rejected
163943,14,2017,rejected
163944,14,2017,accepted
163946,14,2017,accepted
163948,14,2017,accepted
163950,14,2017,rejected
163951,14,2017,accepted
163952,14,2017,accepted
163953,14,2017,accepted
163955,14,2017,accepted
163956,14,2017,accepted
163961,14,2017,accepted
163965,14,2017,accepted
163966,14,2017,accepted
163968,14,2017,accepted
163969,14,2017,accepted
163971,14,2017,accepted
163972,14,2017,rejected
163973,14,2017,rejected
163975,14,2017,accepted
163981,14,2017,accepted
163982,14,2017,accepted
163985,14,2017,accepted
163996,14,2017,rejected
163998,14,2017,accepted
164005,14,2017,rejected
164127,14,2017,rejected
164140,14,2017,rejected
164154,14,2017,accepted
164170,14,2017,rejected
164195,14,2017,accepted
164196,14,2017,accepted
164198,14,2017,accepted
164207,14,2017,rejected
164209,14,2017,accepted
164210,14,2017,accepted
164211,14,2017,accepted
164212,14,2017,accepted
164213,14,2017,accepted
164214,14,2017,rejected
164216,14,2017,rejected
164217,14,2017,accepted
164218,14,2017,accepted
164220,14,2017,accepted
164221,14,2017,accepted
164222,14,2017,accepted
164224,14,2017,accepted
164225,14,2017,accepted
164230,14,2017,rejected
164234,14,2017,accepted
164238,14,2017,accepted
164240,14,2017,accepted
164241,14,2017,accepted
164242,14,2017,accepted
164258,14,2017,accepted
164306,14,2017,rejected
164310,14,2017,accepted
164312,14,2017,accepted
164318,14,2017,accepted
164323,14,2017,accepted
164328,14,2017,accepted
164336,14,2017,rejected
1570165185,10,2015,accepted
78213,3,2011,accepted
62547,1,2010,rejected
1570172747,10,2015,rejected
1570287741,13,2016,rejected
150478,12,2016,accepted
137494,9,2015,accepted
73454,2,2010,accepted
137290,9,2015,accepted
62179,1,2010,accepted
108813,7,2013,accepted
137473,9,2015,accepted
150427,12,2016,accepted
73993,2,2010,rejected
106992,7,2013,accepted
93994,5,2012,accepted
1570164757,10,2015,accepted
137405,9,2015,accepted
134644,9,2015,accepted
137275,9,2015,accepted
121626,8,2014,accepted
121059,8,2014,rejected
133304,9,2015,rejected
101087,6,2012,accepted
99335,6,2012,accepted
62458,1,2010,rejected
94009,5,2012,rejected
108730,7,2013,rejected
137484,9,2015,accepted
121834,8,2014,accepted
134537,9,2015,accepted
163918,14,2017,accepted
108688,7,2013,accepted
108132,6,2012,accepted
108131,6,2012,accepted
107307,7,2013,accepted
93955,5,2012,accepted
121652,8,2014,accepted
74073,2,2010,accepted
1570290687,13,2016,accepted
121645,8,2014,accepted
121693,8,2014,accepted
150110,12,2016,rejected
148735,12,2016,accepted
1570159731,10,2015,rejected
74028,2,2010,rejected
78062,3,2011,rejected
80879,3,2011,accepted
62512,1,2010,accepted
149696,12,2016,rejected
1570164061,10,2015,accepted
108704,7,2013,accepted
149122,12,2016,accepted
73452,2,2010,rejected
108770,7,2013,accepted
108789,7,2013,accepted
93949,5,2012,rejected
84239,4,2011,rejected
93378,5,2012,accepted
121697,8,2014,rejected
99083,6,2012,accepted
108803,7,2013,accepted
163913,14,2017,accepted
78490,3,2011,accepted
94081,5,2012,rejected
80681,3,2011,accepted
62421,1,2010,rejected
1570285687,13,2016,accepted
163319,14,2017,rejected
1570149801,10,2015,rejected
121617,8,2014,rejected
107178,7,2013,accepted
94101,5,2012,rejected
1570161239,10,2015,rejected
150175,12,2016,accepted
163528,14,2017,accepted
94055,5,2012,rejected
163461,14,2017,accepted
84318,4,2011,rejected
163769,14,2017,rejected
150484,12,2016,accepted
108804,7,2013,accepted
121054,8,2014,accepted
150472,12,2016,accepted
98344,6,2012,accepted
150143,12,2016,accepted
134694,9,2015,accepted
61860,1,2010,rejected
163833,14,2017,rejected
